schema_version,metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,source_status,ascertainment_scope,mortality_definition,estimate_basis,statistic,value,linkage_lower_value,linkage_upper_value,unit,numerator,denominator,comparison_n,status_flag,method_version,population_source,country_iso3,population_unit,population_extraction_date,population_basis,standard_population,suppression_status,disclosure_note,display_value
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,stroke,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,172,,,count,172,,,final,,,,,,,,none,No disclosure restriction identified.,172.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,215,,,count,215,,,final,,,,,,,,none,No disclosure restriction identified.,215.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,87.13022781366882,,,rate_per_100000,246,282336,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,87.130
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,60,,,count,300,,5,final,,,,,,,,none,No disclosure restriction identified.,60.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,826.6,,,count,4133,,5,final,,,,,,,,none,No disclosure restriction identified.,826.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,870,,,count,870,,,final,,,,,,,,none,No disclosure restriction identified.,870.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,all,age_70_plus,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,412.4,,,count,2062,,5,final,,,,,,,,none,No disclosure restriction identified.,412.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,monthly,2023_m11,2023-11-01,2023,11,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,71,,,count,71,,,final,,,,,,,,none,No disclosure restriction identified.,71.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,235,,,count,235,,,final,,,,,,,,none,No disclosure restriction identified.,235.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,102.8,,,count,514,,5,final,,,,,,,,none,No disclosure restriction identified.,102.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,106,,,count,106,,,final,,,,,,,,none,No disclosure restriction identified.,106.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,401.8,,,count,2009,,5,final,,,,,,,,none,No disclosure restriction identified.,401.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,98,,,count,98,,,final,,,,,,,,none,No disclosure restriction identified.,98.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,283.7284779702187,,,rate_per_100000,417,146971.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,283.728
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,103,,,count,515,,5,final,,,,,,,,none,No disclosure restriction identified.,103.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,105.6,,,count,528,,5,final,,,,,,,,none,No disclosure restriction identified.,105.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,75.59999999999999,,,count,378,,5,final,,,,,,,,none,No disclosure restriction identified.,75.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,82,,,count,82,,,final,,,,,,,,none,No disclosure restriction identified.,82.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,417,,,count,417,,,final,,,,,,,,none,No disclosure restriction identified.,417.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,25,,,count,25,,,final,,,,,,,,none,No disclosure restriction identified.,25.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,75,,,count,75,,,final,,,,,,,,none,No disclosure restriction identified.,75.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,71.44242251048672,,,rate_per_100000,105,146971.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,71.442
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,90.40000000000001,,,count,452,,5,final,,,,,,,,none,No disclosure restriction identified.,90.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,286.6,,,count,1433,,5,final,,,,,,,,none,No disclosure restriction identified.,286.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,312,,,count,312,,,final,,,,,,,,none,No disclosure restriction identified.,312.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,27.4,,,count,137,,5,final,,,,,,,,none,No disclosure restriction identified.,27.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,105,,,count,105,,,final,,,,,,,,none,No disclosure restriction identified.,105.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,64.8,,,count,324,,5,final,,,,,,,,none,No disclosure restriction identified.,64.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,24,,,count,24,,,final,,,,,,,,none,No disclosure restriction identified.,24.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,42.68292682926829,,,percent,105,246,,final,,,,,,,,none,No disclosure restriction identified.,42.683
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,female,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,151.1986439242303,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,151.199
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,115.2,,,count,576,,5,final,,,,,,,,none,No disclosure restriction identified.,115.200
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,50,,,percent,312,624,,final,,,,,,,,none,No disclosure restriction identified.,50.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,74.8,,,count,374,,5,final,,,,,,,,none,No disclosure restriction identified.,74.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,82,,,count,82,,,final,,,,,,,,none,No disclosure restriction identified.,82.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,212.286055459732,,,rate_per_100000,312,146971.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,212.286
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,female,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,38.49440749132289,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,38.494
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,105,,,count,105,,,final,,,,,,,,none,No disclosure restriction identified.,105.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,71.40000000000001,,,count,357,,5,final,,,,,,,,none,No disclosure restriction identified.,71.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,108,,,count,108,,,final,,,,,,,,none,No disclosure restriction identified.,108.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,30.8,,,count,154,,5,final,,,,,,,,none,No disclosure restriction identified.,30.800
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,female,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,112.7042364329074,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,112.704
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,26,,,count,26,,,final,,,,,,,,none,No disclosure restriction identified.,26.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,25.6,,,count,128,,5,final,,,,,,,,none,No disclosure restriction identified.,25.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,73,,,count,73,,,final,,,,,,,,none,No disclosure restriction identified.,73.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,47.93103448275862,,,percent,417,870,,final,,,,,,,,none,No disclosure restriction identified.,47.931
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,31.4,,,count,157,,5,final,,,,,,,,none,No disclosure restriction identified.,31.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,30,,,count,30,,,final,,,,,,,,none,No disclosure restriction identified.,30.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,81,,,count,81,,,final,,,,,,,,none,No disclosure restriction identified.,81.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,29,,,count,29,,,final,,,,,,,,none,No disclosure restriction identified.,29.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,110.2,,,count,551,,5,final,,,,,,,,none,No disclosure restriction identified.,110.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,107,,,count,107,,,final,,,,,,,,none,No disclosure restriction identified.,107.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,78,,,count,78,,,final,,,,,,,,none,No disclosure restriction identified.,78.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,39,,,count,39,,,final,,,,,,,,none,No disclosure restriction identified.,39.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,230.4887913744002,,,rate_per_100000,312,135364.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,230.489
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,63,,,count,63,,,final,,,,,,,,none,No disclosure restriction identified.,63.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,104.8,,,count,524,,5,final,,,,,,,,none,No disclosure restriction identified.,104.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,108.2,,,count,541,,5,final,,,,,,,,none,No disclosure restriction identified.,108.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,453,,,count,453,,,final,,,,,,,,none,No disclosure restriction identified.,453.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,424.8,,,count,2124,,5,final,,,,,,,,none,No disclosure restriction identified.,424.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,75.2,,,count,376,,5,final,,,,,,,,none,No disclosure restriction identified.,75.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,34.4,,,count,172,,5,final,,,,,,,,none,No disclosure restriction identified.,34.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,35,,,count,175,,5,final,,,,,,,,none,No disclosure restriction identified.,35.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,141,,,count,141,,,final,,,,,,,,none,No disclosure restriction identified.,141.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,40.4,,,count,202,,5,final,,,,,,,,none,No disclosure restriction identified.,40.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,107,,,count,107,,,final,,,,,,,,none,No disclosure restriction identified.,107.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,35,,,count,175,,5,final,,,,,,,,none,No disclosure restriction identified.,35.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,29,,,count,29,,,final,,,,,,,,none,No disclosure restriction identified.,29.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,129,,,count,129,,,final,,,,,,,,none,No disclosure restriction identified.,129.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,90,,,count,90,,,final,,,,,,,,none,No disclosure restriction identified.,90.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,57.3170731707317,,,percent,141,246,,final,,,,,,,,none,No disclosure restriction identified.,57.317
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,67.2,,,count,336,,5,final,,,,,,,,none,No disclosure restriction identified.,67.200
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,male,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,68.74967642348382,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,68.750
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,104.1632037942001,,,rate_per_100000,141,135364.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,104.163
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,280,,,count,1400,,5,final,,,,,,,,none,No disclosure restriction identified.,280.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,312,,,count,312,,,final,,,,,,,,none,No disclosure restriction identified.,312.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,144.8,,,count,724,,5,final,,,,,,,,none,No disclosure restriction identified.,144.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q3,2023-07-01,2023,7,3,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,110,,,count,110,,,final,,,,,,,,none,No disclosure restriction identified.,110.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,334.6519951686004,,,rate_per_100000,453,135364.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,334.652
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,44,,,count,44,,,final,,,,,,,,none,No disclosure restriction identified.,44.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q2,2023-04-01,2023,4,2,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,64.40000000000001,,,count,322,,5,final,,,,,,,,none,No disclosure restriction identified.,64.400
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,male,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,155.4337990676397,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,155.434
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q4,2023-10-01,2023,10,4,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,101.6,,,count,508,,5,final,,,,,,,,none,No disclosure restriction identified.,101.600
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,male,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,224.1834754911235,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,224.183
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2023_q1,2023-01-01,2023,1,1,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,73.2,,,count,366,,5,final,,,,,,,,none,No disclosure restriction identified.,73.200
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,50,,,percent,312,624,,final,,,,,,,,none,No disclosure restriction identified.,50.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2023,2023-01-01,2023,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,52.06896551724138,,,percent,453,870,,final,,,,,,,,none,No disclosure restriction identified.,52.069
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2024_q2,2024-04-01,2024,4,2,0,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,60,,,count,60,,,final,,,,,,,,none,No disclosure restriction identified.,60.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2024_q2,2024-04-01,2024,4,2,0,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,10,,,count,10,,,final,,,,,,,,none,No disclosure restriction identified.,10.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2024,2024-01-01,2024,,,0,all_cvd,all,under_70,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,419.4,,,count,2097,,5,final,,,,,,,,none,No disclosure restriction identified.,419.400
